id,source,doc_type,title,date,year,url,filename,period,topic,topic_prob
uvnl-2021__LEI__Plagiaat_oneerlijk_en_niet_transparant_gedrag_en_inbreuk_op_de_privacy_-_ongegrond,uvnl,advies,2021 LEI Plagiaat oneerlijk en niet transparant gedrag en inbreuk op de privacy - ongegrond,2021-01-01,2021,https://www.universiteitenvannederland.nl/files/publications/2021%20%20LEI%20%20Plagiaat%20oneerlijk%20en%20niet%20transparant%20gedrag%20en%20inbreuk%20op%20de%20privacy%20-%20ongegrond.pdf,2021  LEI  Plagiaat oneerlijk en niet transparant gedrag en inbreuk op de privacy - ongegrond.pdf,2020-2024,-1,0.0
uvnl-2021__LEI__Niet_noemen_auteur_niet_noemen_beursverstrekkende_instantie_in_een_artikel_uitvoeren_onderzoek_zonder_voorafg,uvnl,advies,2021 LEI Niet noemen auteur niet noemen beursverstrekkende instantie in een artikel uitvoeren onderzoek zonder voorafgaande goedkeuring - ongegrond,2021-01-01,2021,https://www.universiteitenvannederland.nl/files/publications/2021%20%20LEI%20%20Niet%20noemen%20auteur%20niet%20noemen%20beursverstrekkende%20instantie%20in%20een%20artikel%20uitvoeren%20onderzoek%20zonder%20voorafgaande%20goedkeuring%20-%20Ongegrond.pdf,2021  LEI  Niet noemen auteur niet noemen beursverstrekkende instantie in een artikel uitvoeren onderzoek zonder voorafgaande goedkeuring - Ongegrond.pdf,2020-2024,-1,0.0
uvnl-2022_UU_Vooringenomenheid_foutief_citeren_en_cherry_picking_-_ongegrond,uvnl,advies,2022 UU Vooringenomenheid foutief citeren en cherry picking - ongegrond,2022-01-01,2022,https://www.universiteitenvannederland.nl/files/publications/2022%20UU%20Vooringenomenheid%20foutief%20citeren%20en%20cherry%20picking%20-%20ongegrond.pdf,2022 UU Vooringenomenheid foutief citeren en cherry picking - ongegrond.pdf,2020-2024,0,1.0
uvnl-2022_UL_Vooruitlopen_op_publicatie__onderbouwing_claims__communicatie__uitspraken_publieke_domein__informeren_van_beleid,uvnl,advies,"2022 UL Vooruitlopen op publicatie, onderbouwing claims, communicatie, uitspraken publieke domein, informeren van beleidsmakers, delen alternatieve opvatting – gedeeltelijk gegrond",2022-01-01,2022,https://www.universiteitenvannederland.nl/files/publications/2022%20UL%20Vooruitlopen%20op%20publicatie%2C%20onderbouwing%20claims%2C%20communicatie%2C%20uitspraken%20publieke%20domein%2C%20informeren%20van%20beleidsmakers%2C%20delen%20lternatieve%20opvatting.pdf,"2022 UL Vooruitlopen op publicatie, onderbouwing claims, communicatie, uitspraken publieke domein, informeren van beleidsmakers, delen lternatieve opvatting.pdf",2020-2024,0,1.0
uvnl-2022_TUE_Vermeend_gebrek_aan_erkenning_en_geweigerd_auteurschap__plagiaat_en_schending_intellectuele_eigendomsrechten_-_,uvnl,advies,"2022 TUE Vermeend gebrek aan erkenning en geweigerd auteurschap, plagiaat en schending van intellectuele eigendomsrechten - ongegrond",2022-01-01,2022,https://www.universiteitenvannederland.nl/files/publications/2022%20TUE%20Vermeend%20gebrek%20aan%20erkenning%20en%20geweigerd%20auteurschap%2C%20plagiaat%20en%20schending%20intellectuele%20eigendomsrechten%20-%20ongegrond.pdf,"2022 TUE Vermeend gebrek aan erkenning en geweigerd auteurschap, plagiaat en schending intellectuele eigendomsrechten - ongegrond.pdf",2020-2024,0,1.0
uvnl-2022_UvH_Ongefundeerde_standpunten__buitenwetenschappelijke_opvattingen_en_onzorgvuldigheid_bij_uitvoering_van_het_weten,uvnl,advies,"2022 UvH Ongefundeerde standpunten, buitenwetenschappelijke opvattingen en onzorgvuldigheid bij  uitvoering van het wetenschappelijk onderzoek-ongegrond",2022-01-01,2022,"https://www.universiteitenvannederland.nl/files/publications/2022%20UvH%20Ongefundeerde%20standpunten,%20buitenwetenschappelijke%20opvattingen%20en%20onzorgvuldigheid%20bij%20uitvoering%20van%20het%20wetenschappelijk%20onderzoek-ongegrond.pdf","2022 UvH Ongefundeerde standpunten, buitenwetenschappelijke opvattingen en onzorgvuldigheid bij uitvoering van het wetenschappelijk onderzoek-ongegrond.pdf",2020-2024,0,1.0
uvnl-2022_UU_Manipulation_and_fabrication_of_data_in_scientific_publications_that_are_part_of_PhD-thesis_-_founded,uvnl,advies,2022 UU Manipulation and fabrication of data in scientific publications that are part of PhD-thesis–PhD thesis does not comply with standards of research integrity - founded,2022-01-01,2022,https://www.universiteitenvannederland.nl/files/publications/2022%20UU%20Manipulation%20and%20fabrication%20of%20data%20in%20scientific%20publications%20that%20are%20part%20of%20PhD-thesis%20-%20founded.pdf,2022 UU Manipulation and fabrication of data in scientific publications that are part of PhD-thesis - founded.pdf,2020-2024,0,1.0
uvnl-2022_UT_Contributing_to_predatory_publishing_-_unfounded,uvnl,advies,2022 UT Contributing to predatory publishing-unfounded,2022-01-01,2022,https://www.universiteitenvannederland.nl/files/publications/2022%20UT%20Contributing%20to%20predatory%20publishing%20-%20unfounded.pdf,2022 UT Contributing to predatory publishing - unfounded.pdf,2020-2024,0,1.0
uvnl-2022_UL_Plagiaat_in_proefschrift__Geen_schulduitsluitingsgrond_aanwezig___Proefschrift_voldoet_niet_aan_de_eisen_van_wet,uvnl,advies,2022 UL Plagiaat in proefschrift. Geen schulduitsluitingsgrond aanwezig – Proefschrift voldoet niet aan de eisen van wetenschappelijke integriteit,2022-01-01,2022,https://www.universiteitenvannederland.nl/files/publications/2022%20UL%20Plagiaat%20in%20proefschrift.%20Geen%20schulduitsluitingsgrond%20aanwezig%20%E2%80%93%20Proefschrift%20voldoet%20niet%20aan%20de%20eisen%20van%20wetenschappelijke%20integriteit..pdf,2022 UL Plagiaat in proefschrift. Geen schulduitsluitingsgrond aanwezig – Proefschrift voldoet niet aan de eisen van wetenschappelijke integriteit..pdf,2020-2024,0,1.0
uvnl-2022_UL_Misleidend_artikel_over_conflict_in_een_gebied__Geen_goede_onderzoeksopzet_en_onderzoeksuitvoering__Communicatie,uvnl,advies,2022 UL Misleidend artikel over conflict in een gebied. Geen goede onderzoeksopzet en onderzoeksuitvoering. Communicatie over het onderwerp misleidend – ongegrond,2022-01-01,2022,https://www.universiteitenvannederland.nl/files/publications/2022%20UL%20Misleidend%20artikel%20over%20conflict%20in%20een%20gebied.%20Geen%20goede%20onderzoeksopzet%20en%20onderzoeksuitvoering.%20Communicatie%20over%20het%20onderwerp%20misleidend%20%E2%80%93%20ongegrond.pdf,2022 UL Misleidend artikel over conflict in een gebied. Geen goede onderzoeksopzet en onderzoeksuitvoering. Communicatie over het onderwerp misleidend – ongegrond.pdf,2020-2024,0,1.0
uvnl-2022__UT_Belangenconflicten_en_vrijheid_van_meningsuiting_in_het_publieke_debat_-_ongegrond,uvnl,advies,2022 UT Belangenconflicten en vrijheid van meningsuiting in het publieke debat - ongegrond,2022-01-01,2022,https://www.universiteitenvannederland.nl/files/publications/2022%20%20UT%20Belangenconflicten%20en%20vrijheid%20van%20meningsuiting%20in%20het%20publieke%20debat%20-%20ongegrond.pdf,2022  UT Belangenconflicten en vrijheid van meningsuiting in het publieke debat - ongegrond.pdf,2020-2024,0,1.0
uvnl-2022_UT_Research_project_supervisory_integrity_-_unfounded,uvnl,advies,2022 UT Research project supervisory integrity - unfounded,2022-01-01,2022,https://www.universiteitenvannederland.nl/files/publications/2022%20UT%20Research%20project%20supervisory%20integrity%20-%20unfounded.pdf,2022 UT Research project supervisory integrity - unfounded.pdf,2020-2024,0,1.0
uvnl-2022__EUR__Het_publiceren_van_onzorgvuldige__niet_onafhankelijke_en_onjuiste_informatie_-_ongegrond,uvnl,advies,"2022 EUR Het publiceren van onzorgvuldige, niet onafhankelijke en onjuiste informatie - ongegrond",2022-01-01,2022,"https://www.universiteitenvannederland.nl/files/publications/2022%20%20EUR%20%20Het%20publiceren%20van%20onzorgvuldige,%20niet%20onafhankelijke%20en%20onjuiste%20informatie%20-%20ongegrond.pdf","2022  EUR  Het publiceren van onzorgvuldige, niet onafhankelijke en onjuiste informatie - ongegrond.pdf",2020-2024,0,1.0
uvnl-2022__RU__Onderzoek_uitgevoerd_dat__gedeeltelijk__gebaseerd_is_op_informatie_en_ideeën_van_klager_en_bijdrage_daarin_nie,uvnl,advies,2022 RU Onderzoek uitgevoerd dat (gedeeltelijk) gebaseerd is op informatie en ideeën van klager en bijdrage daarin niet erkend - ongegrond,2022-01-01,2022,https://www.universiteitenvannederland.nl/files/publications/2022%20%20RU%20%20Onderzoek%20uitgevoerd%20dat%20%28gedeeltelijk%29%20gebaseerd%20is%20op%20informatie%20en%20idee%C3%ABn%20van%20klager%20en%20bijdrage%20daarin%20niet%20erkend%20-%20ongegrond.pdf,2022  RU  Onderzoek uitgevoerd dat (gedeeltelijk) gebaseerd is op informatie en ideeën van klager en bijdrage daarin niet erkend - ongegrond.pdf,2020-2024,0,1.0
uvnl-2022__RU__Onderzoek_uitgevoerd_dat__gedeeltelijk__gebaseerd_is_op_informatie_en_ideeën_van_klager_en_de_bijdrage_daarin_,uvnl,advies,2022 RU Onderzoek uitgevoerd dat (gedeeltelijk) gebaseerd is op informatie en ideeën van klager en de bijdrage daarin niet erkend – ongegrond,2022-01-01,2022,https://www.universiteitenvannederland.nl/files/publications/2022%20%20RU%20%20Onderzoek%20uitgevoerd%20dat%20%28gedeeltelijk%29%20gebaseerd%20is%20op%20informatie%20en%20idee%C3%ABn%20van%20klager%20en%20de%20bijdrage%20daarin%20niet%20erkend%20-%20ongegrond.pdf,2022  RU  Onderzoek uitgevoerd dat (gedeeltelijk) gebaseerd is op informatie en ideeën van klager en de bijdrage daarin niet erkend - ongegrond.pdf,2020-2024,0,1.0
uvnl-2022__UL__Eerlijkheid_in_publieke_communicatie_en_helderheid_over_de_beperkingen_van_het_onderzoek_en_van_de_eigen_exper,uvnl,advies,"2022 UL Eerlijkheid in publieke communicatie en helderheid over de beperkingen van het onderzoek en van de eigen expertise, transparantie, zorgvuldigheid en verantwoordelijkheid – ongegrond",2022-01-01,2022,https://www.universiteitenvannederland.nl/files/publications/2022%20%20UL%20%20Eerlijkheid%20in%20publieke%20communicatie%20en%20helderheid%20over%20de%20beperkingen%20van%20het%20onderzoek%20en%20van%20de%20eigen%20expertise%20-%20ongegrond.pdf,2022  UL  Eerlijkheid in publieke communicatie en helderheid over de beperkingen van het onderzoek en van de eigen expertise - ongegrond.pdf,2020-2024,0,1.0
uvnl-2022__VU__Onzorgvuldige_en_onzuivere_wetenschapsbeoefening_-_deels_gegrond_deels_ongegrond,uvnl,advies,2022 VU Onzorgvuldige en onzuivere wetenschapsbeoefening – deels gegrond deels ongegrond,2022-01-01,2022,https://www.universiteitenvannederland.nl/files/publications/2022%20%20VU%20%20Onzorgvuldige%20en%20onzuivere%20wetenschapsbeoefening%20-%20deels%20gegrond%20deels%20ongegrond.pdf,2022  VU  Onzorgvuldige en onzuivere wetenschapsbeoefening - deels gegrond deels ongegrond.pdf,2020-2024,0,1.0
uvnl-2022__VU__Onzorgvuldige_wetenschapsbeoefening___ongegrond,uvnl,advies,2022 VU Onzorgvuldige wetenschapsbeoefening – ongegrond,2022-01-01,2022,https://www.universiteitenvannederland.nl/files/publications/2022%20%20VU%20%20Onzorgvuldige%20wetenschapsbeoefening%20%E2%80%93%20ongegrond.pdf,2022  VU  Onzorgvuldige wetenschapsbeoefening – ongegrond.pdf,2020-2024,0,1.0
uvnl-2022_EUR__Varous_violations_involving_authorship_consent_and_non-compliance___well-founded,uvnl,advies,2022 EUR Various violations involving authorship consent and non-compliance – wellfounded,2022-01-01,2022,https://www.universiteitenvannederland.nl/files/publications/2022%20EUR%20%20Varous%20violations%20involving%20authorship%20consent%20and%20non-compliance%20%E2%80%93%20well-founded.pdf,2022 EUR  Varous violations involving authorship consent and non-compliance – well-founded.pdf,2020-2024,0,1.0
uvnl-2022_UL__Verantwoording_van_bronnenmateriaal_in_juridisch_advies_inadequaat_dan_wel_inconsequent_beantwoorden_van_vragen,uvnl,advies,"2022 UL Verantwoording van bronnenmateriaal in juridisch advies, inadequaat, dan wel inconsequent beantwoorden van vragen – ongegrond",2022-01-01,2022,https://www.universiteitenvannederland.nl/files/publications/2022%20UL%20%20Verantwoording%20van%20bronnenmateriaal%20in%20juridisch%20advies%20inadequaat%20dan%20wel%20inconsequent%20beantwoorden%20van%20vragen%20-%20ongegrond.pdf,2022 UL  Verantwoording van bronnenmateriaal in juridisch advies inadequaat dan wel inconsequent beantwoorden van vragen - ongegrond.pdf,2020-2024,0,1.0
uvnl-2022_TUD_Onzorgvuldig_en_verwijtbaar_onzorgvuldig_handelen_wat_betreft_de_selectie_van_data_maar_geen_schending_van_de_w,uvnl,advies,"2022 TUD Onzorgvuldig en verwijtbaar onzorgvuldig handelen wat betreft de selectie van data, maar geen schending van de wetenschappelijke integriteit, geen onzorgvuldige procedure – initiële klacht ongegrond",2022-01-01,2022,https://www.universiteitenvannederland.nl/files/publications/2022%20TUD%20Onzorgvuldig%20en%20verwijtbaar%20onzorgvuldig%20handelen%20wat%20betreft%20de%20selectie%20van%20data%20maar%20geen%20schending%20van%20de%20wetenschappelijke%20integriteit%20-%20ongegrond.pdf,2022 TUD Onzorgvuldig en verwijtbaar onzorgvuldig handelen wat betreft de selectie van data maar geen schending van de wetenschappelijke integriteit - ongegrond.pdf,2020-2024,0,1.0
uvnl-2023_VU__EURmc__UL_Auteurschappen__FAIR_beginselen___deels_gegrond__deels_ongegrond,uvnl,advies,"2023 VU, EURmc, UL Auteurschappen, FAIR beginselen – deels gegrond, deels ongegrond",2023-01-01,2023,https://www.universiteitenvannederland.nl/files/publications/2023%20VU%2C%20EURmc%2C%20UL%20Auteurschappen%2C%20FAIR%20beginselen%20%E2%80%93%20deels%20gegrond%2C%20deels%20ongegrond.pdf,"2023 VU, EURmc, UL Auteurschappen, FAIR beginselen – deels gegrond, deels ongegrond.pdf",2020-2024,0,1.0
uvnl-2023_RU_Geen__tijdige__instemming_geven_belemmert_publicatie_-_gegrond,uvnl,advies,2023 RU Geen (tijdige) instemming geven belemmert publicatie - gegrond,2023-01-01,2023,https://www.universiteitenvannederland.nl/files/publications/2023%20RU%20Geen%20%28tijdige%29%20instemming%20geven%20belemmert%20publicatie%20-%20gegrond.pdf,2023 RU Geen (tijdige) instemming geven belemmert publicatie - gegrond.pdf,2020-2024,0,1.0
uvnl-2023_EUR_Meerdere_onvolkomenheden_-_gedeeltelijk_gegrond,uvnl,advies,2023 EUR Meerdere onvolkomenheden - gedeeltelijk gegrond,2023-01-01,2023,https://www.universiteitenvannederland.nl/files/publications/2023%20EUR%20Meerdere%20onvolkomenheden%20-%20gedeeltelijk%20gegrond.pdf,2023 EUR Meerdere onvolkomenheden - gedeeltelijk gegrond.pdf,2020-2024,0,1.0
uvnl-2023_LEI_Onvoldoende_begeleiding_co-promotor_onjuiste_weergave_geschiedkundige_gebeurtenis_-_niet-ontvankelijk_respectie,uvnl,advies,2023 LEI Onvoldoende begeleiding co-promotor onjuiste weergave geschiedkundige gebeurtenis - niet-ontvankelijk respectievelijk ongegrond,2023-01-01,2023,https://www.universiteitenvannederland.nl/files/publications/2023%20LEI%20Onvoldoende%20begeleiding%20co-promotor%20onjuiste%20weergave%20geschiedkundige%20gebeurtenis%20-%20niet-ontvankelijk%20respectievelijk%20ongegrond.pdf,2023 LEI Onvoldoende begeleiding co-promotor onjuiste weergave geschiedkundige gebeurtenis - niet-ontvankelijk respectievelijk ongegrond.pdf,2020-2024,0,1.0
uvnl-2023_EUR_Het_onzorgvuldig_te_werk_gaan_bij_het_verrichten_van_onderzoek_-_ongegrond,uvnl,advies,2023 EUR Het onzorgvuldig te werk gaan bij het verrichten van onderzoek - ongegrond,2023-01-01,2023,https://www.universiteitenvannederland.nl/files/publications/2023%20EUR%20Het%20onzorgvuldig%20te%20werk%20gaan%20bij%20het%20verrichten%20van%20onderzoek%20-%20ongegrond.pdf,2023 EUR Het onzorgvuldig te werk gaan bij het verrichten van onderzoek - ongegrond.pdf,2020-2024,0,1.0
uvnl-2023_EUR_Het_niet_toekennen_van_een_senior_auteurschap_-_ongegrond,uvnl,advies,2023 EUR Het niet toekennen van een senior auteurschap - ongegrond,2023-01-01,2023,https://www.universiteitenvannederland.nl/files/publications/2023%20EUR%20Het%20niet%20toekennen%20van%20een%20senior%20auteurschap%20-%20ongegrond.pdf,2023 EUR Het niet toekennen van een senior auteurschap - ongegrond.pdf,2020-2024,0,1.0
uvnl-2023_EUR_Financial_conflict_of_interest_in_publications_-_wellfounded,uvnl,advies,2023 EUR Financial conflict of interest in publications - wellfounded,2023-01-01,2023,https://www.universiteitenvannederland.nl/files/publications/2023%20EUR%20Financial%20conflict%20of%20interest%20in%20publications%20-%20wellfounded.pdf,2023 EUR Financial conflict of interest in publications - wellfounded.pdf,2020-2024,0,1.0
uvnl-2023_UU_Machtsmisbruik_en_nalatig_handelen_-_verwijtbaar_onzorgvuldig,uvnl,advies,2023 UU Machtsmisbruik en nalatig handelen - verwijtbaar onzorgvuldig,2023-01-01,2023,https://www.universiteitenvannederland.nl/files/publications/2023%20UU%20Machtsmisbruik%20en%20nalatig%20handelen%20-%20verwijtbaar%20onzorgvuldig.pdf,2023 UU Machtsmisbruik en nalatig handelen - verwijtbaar onzorgvuldig.pdf,2020-2024,0,1.0
uvnl-2023_UU_Verwijderen_coauteur_na_conflict_en_ontstane_impasse_-_lichte_tekortkoming,uvnl,advies,2023 UU Verwijderen coauteur na conflict en ontstane impasse - lichte tekortkoming,2023-01-01,2023,https://www.universiteitenvannederland.nl/files/publications/2023%20UU%20Verwijderen%20coauteur%20na%20conflict%20en%20ontstane%20impasse%20-%20lichte%20tekortkoming.pdf,2023 UU Verwijderen coauteur na conflict en ontstane impasse - lichte tekortkoming.pdf,2020-2024,0,1.0
uvnl-2023_UU_Onvolledige_bronvermelding__ideeën_plagiaat_misleidende_communicatie_en_niet_voldoen_aan_ethische_toetsing_-_ong,uvnl,advies,2023 UU Onvolledige bronvermelding (ideeën)plagiaat misleidende communicatie en niet voldoen aan ethische toetsing – ongegrond,2023-01-01,2023,https://www.universiteitenvannederland.nl/files/publications/2023%20UU%20Onvolledige%20bronvermelding%20%28idee%C3%ABn%29plagiaat%20misleidende%20communicatie%20en%20niet%20voldoen%20aan%20ethische%20toetsing%20-%20ongegrond.pdf,2023 UU Onvolledige bronvermelding (ideeën)plagiaat misleidende communicatie en niet voldoen aan ethische toetsing - ongegrond.pdf,2020-2024,0,1.0
uvnl-2023_UU_Co-auteurschap_plagiaat_en_niet-reproduceerbare_resultaten_-_ongegrond,uvnl,advies,"2023 UU Co-auteurschap, plagiaat en niet-reproduceerbare resultaten",2023-01-01,2023,https://www.universiteitenvannederland.nl/files/publications/2023%20UU%20Co-auteurschap%20plagiaat%20en%20niet-reproduceerbare%20resultaten%20-%20ongegrond.pdf,2023 UU Co-auteurschap plagiaat en niet-reproduceerbare resultaten - ongegrond.pdf,2020-2024,0,1.0
uvnl-2023_UvA_Beïnvloeding_op_inhoud_artikel_en_belangenverstrengeling_-_ongegrond,uvnl,advies,2023 UvA Beïnvloeding op inhoud artikel en belangenverstrengeling - ongegrond,2023-01-01,2023,https://www.universiteitenvannederland.nl/files/publications/2023%20UvA%20Be%C3%AFnvloeding%20op%20inhoud%20artikel%20en%20belangenverstrengeling%20-%20ongegrond.pdf,2023 UvA Beïnvloeding op inhoud artikel en belangenverstrengeling - ongegrond.pdf,2020-2024,0,1.0
uvnl-2023_VU_Ten_onrechte_niet_toekennen_van_auteurschap_-_ongegrond,uvnl,advies,2023 VU Ten onrechte niet toekennen van auteurschap - ongegrond,2023-01-01,2023,https://www.universiteitenvannederland.nl/files/publications/2023%20VU%20Ten%20onrechte%20niet%20toekennen%20van%20auteurschap%20-%20ongegrond.pdf,2023 VU Ten onrechte niet toekennen van auteurschap - ongegrond.pdf,2020-2024,0,1.0
uvnl-2023_TUD_Plagiarism_-_unfounded,uvnl,advies,2023 TUD Plagiarism - unfounded,2023-01-01,2023,https://www.universiteitenvannederland.nl/files/publications/2023%20TUD%20Plagiarism%20-%20unfounded.pdf,2023 TUD Plagiarism - unfounded.pdf,2020-2024,0,1.0
uvnl-2023_TUD_Wetenschappelijk_debat_-_ongegrond,uvnl,advies,2023 TUD Wetenschappelijk debat - ongegrond,2023-01-01,2023,https://www.universiteitenvannederland.nl/files/publications/2023%20TUD%20Wetenschappelijk%20debat%20-%20ongegrond.pdf,2023 TUD Wetenschappelijk debat - ongegrond.pdf,2020-2024,0,1.0
uvnl-2023_TUD_Onzorgvuldig_handelen_door_een_onjuiste_verwerking_van_gegevens___beklaagde_1_niet_medeverantwoordelijk___geen_,uvnl,advies,2023 TUD Onzorgvuldig handelen door een onjuiste verwerking van gegevens – beklaagde 1 niet medeverantwoordelijk – geen schending van de wetenschappelijke integriteit,2023-01-01,2023,https://www.universiteitenvannederland.nl/files/publications/2023%20TUD%20Onzorgvuldig%20handelen%20door%20een%20onjuiste%20verwerking%20van%20gegevens%20%E2%80%93%20beklaagde%201%20niet%20medeverantwoordelijk%20%E2%80%93%20geen%20schending%20van%20de%20wetenschappelijke%20integriteit.docx_.pdf,2023 TUD Onzorgvuldig handelen door een onjuiste verwerking van gegevens – beklaagde 1 niet medeverantwoordelijk – geen schending van de wetenschappelijke integriteit.docx_.pdf,2020-2024,0,1.0
uvnl-2023_TiU_Plagiaat___deels_lichte_tekortkoming_deels_ongegrond,uvnl,advies,2023 TiU Plagiaat – deels lichte tekortkoming deels ongegrond,2023-01-01,2023,https://www.universiteitenvannederland.nl/files/publications/2023%20TiU%20Plagiaat%20%E2%80%93%20deels%20lichte%20tekortkoming%20deels%20ongegrond.pdf,2023 TiU Plagiaat – deels lichte tekortkoming deels ongegrond.pdf,2020-2024,0,1.0
uvnl-2023_TUD_Ontzeggen_van_toegang_tot_onderzoeksgegevens___deels_niet-ontvankelijk_en_deels_ongegrond,uvnl,advies,2023 TUD Ontzeggen van toegang tot onderzoeksgegevens – deels niet-ontvankelijk en deels,2023-01-01,2023,https://www.universiteitenvannederland.nl/files/publications/2023%20TUD%20Ontzeggen%20van%20toegang%20tot%20onderzoeksgegevens%20%E2%80%93%20deels%20niet-ontvankelijk%20en%20deels%20ongegrond.pdf,2023 TUD Ontzeggen van toegang tot onderzoeksgegevens – deels niet-ontvankelijk en deels ongegrond.pdf,2020-2024,0,1.0
uvnl-2023_TiU_Vertrouwelijkheid_boven_transparantie___kennelijk_ongegrond,uvnl,advies,2023 TiU Vertrouwelijkheid boven transparantie – kennelijk ongegrond,2023-01-01,2023,https://www.universiteitenvannederland.nl/files/publications/2023%20TiU%20Vertrouwelijkheid%20boven%20transparantie%20%E2%80%93%20kennelijk%20ongegrond.pdf,2023 TiU Vertrouwelijkheid boven transparantie – kennelijk ongegrond.pdf,2020-2024,0,1.0
uvnl-2023_VU_Ten_onrechte_claimen_van_eerste_auteurschap_-_deels_gegrond,uvnl,advies,2023 VU Ten onrechte claimen van eerste auteurschap - deels gegrond,2023-01-01,2023,https://www.universiteitenvannederland.nl/files/publications/2023%20VU%20Ten%20onrechte%20claimen%20van%20eerste%20auteurschap%20-%20deels%20gegrond.pdf,2023 VU Ten onrechte claimen van eerste auteurschap - deels gegrond.pdf,2020-2024,0,1.0
uvnl-2023_VU_Falsificatie_-_ongegrond,uvnl,advies,2023 VU Falsificatie - ongegrond,2023-01-01,2023,https://www.universiteitenvannederland.nl/files/publications/2023%20VU%20Falsificatie%20-%20ongegrond.pdf,2023 VU Falsificatie - ongegrond.pdf,2020-2024,0,1.0
uvnl-2023_TiU_Niet_toepassen_van_hoor_en_wederhoor__de_controleerbaarheid_en_omgang_van_bronnen_en_transparantie_nevenwerkzaa,uvnl,advies,"2023 TiU Niet toepassen van hoor en wederhoor, de controleerbaarheid en omgang van bronnen en transparantie nevenwerkzaamheden – deels bedenkelijk gedrag deels ongegrond",2023-01-01,2023,"https://www.universiteitenvannederland.nl/files/publications/2023%20TiU%20Niet%20toepassen%20van%20hoor%20en%20wederhoor,%20de%20controleerbaarheid%20en%20omgang%20van%20bronnen%20en%20transparantie%20nevenwerkzaamheden%20%E2%80%93%20deels%20bedenkelijk%20gedrag%20deels%20ongegrond.pdf","2023 TiU Niet toepassen van hoor en wederhoor, de controleerbaarheid en omgang van bronnen en transparantie nevenwerkzaamheden – deels bedenkelijk gedrag deels ongegrond.pdf",2020-2024,0,0.7846372214886019
uvnl-2024_VU_onzorgvuldige_beweringen_in_persbericht-ongegrond,uvnl,advies,2024 VU onzorgvuldige beweringen in persbericht-ongegrond,2024-01-01,2024,https://www.universiteitenvannederland.nl/files/publications/2024%20VU%20onzorgvuldige%20beweringen%20in%20persbericht-ongegrond.pdf,2024 VU onzorgvuldige beweringen in persbericht-ongegrond.pdf,2020-2024,0,1.0
uvnl-2024_VU_Onterecht_niet_vermelden_auteur_hoofdstuk_in_nieuwe_druk_boek_-_lichte_tekortkoming,uvnl,advies,2024 VU Onterecht niet vermelden auteur hoofdstuk in nieuwe druk boek - lichte tekortkoming,2024-01-01,2024,https://www.universiteitenvannederland.nl/files/publications/2024%20VU%20Onterecht%20niet%20vermelden%20auteur%20hoofdstuk%20in%20nieuwe%20druk%20boek%20-%20lichte%20tekortkoming.pdf,2024 VU Onterecht niet vermelden auteur hoofdstuk in nieuwe druk boek - lichte tekortkoming.pdf,2020-2024,0,1.0
uvnl-2024_UM_niet_juist_omgegaan_met_de_toedeling_van__co_auteurschappen_-_ongegrond,uvnl,advies,2024 UM niet juist omgegaan met de toedeling van (co)auteurschappen - ongegrond,2024-01-01,2024,https://www.universiteitenvannederland.nl/files/publications/2024%20UM%20niet%20juist%20omgegaan%20met%20de%20toedeling%20van%20%28co%29auteurschappen%20-%20ongegrond.pdf,2024 UM niet juist omgegaan met de toedeling van (co)auteurschappen - ongegrond.pdf,2020-2024,0,1.0
uvnl-2024_UM_plagiaat_een_slechte_onderzoekscultuur_het_verhinderen_van_loopbaanontwikkelingen_en_het_schenden_van_de_zorgpli,uvnl,advies,2024 UM plagiaat een slechte onderzoekscultuur het verhinderen van loopbaanontwikkelingen en het schenden van de zorgplicht - minor shortcoming en questionable research practice,2024-01-01,2024,https://www.universiteitenvannederland.nl/files/publications/2024%20UM%20plagiaat%20een%20slechte%20onderzoekscultuur%20het%20verhinderen%20van%20loopbaanontwikkelingen%20en%20het%20schenden%20van%20de%20zorgplicht%20-%20minor%20shortcoming%20en%20questionable%20research%20practice.pdf,2024 UM plagiaat een slechte onderzoekscultuur het verhinderen van loopbaanontwikkelingen en het schenden van de zorgplicht - minor shortcoming en questionable research practice.pdf,2020-2024,0,1.0
uvnl-2024_UU_Onderzoek_afgekeurd_na_positief_advies_toetsingscommissie-_ongegrond_0,uvnl,advies,2024 UU Onderzoek afgekeurd na positief advies toetsingscommissie - ongegrond,2024-01-01,2024,https://www.universiteitenvannederland.nl/files/publications/2024%20UU%20Onderzoek%20afgekeurd%20na%20positief%20advies%20toetsingscommissie-%20ongegrond_0.pdf,2024 UU Onderzoek afgekeurd na positief advies toetsingscommissie- ongegrond_0.pdf,2020-2024,12,0.968357005773747
uvnl-2024_RUG_en_UU_Ontbreken_bronvermelding_-_lichte_tekortkoming,uvnl,advies,2024 RUG en UU Ontbreken bronvermelding - lichte tekortkoming,2024-01-01,2024,https://www.universiteitenvannederland.nl/files/publications/2024%20RUG%20en%20UU%20Ontbreken%20bronvermelding%20-%20lichte%20tekortkoming.pdf,2024 RUG en UU Ontbreken bronvermelding - lichte tekortkoming.pdf,2020-2024,0,1.0
